"Numero FINESS";"SIRET";"APE";"Raison sociale";"Complement distribution";"Adresse";"Lieudit_BP";"Code postal";"Libelle routage";"Tel";"Fax";"Date ouvert";"Code categorie";"Lib categorie";"Code statut";"Lib statut";"Code tarif";"Lib tarif";"Code PSPH";"Lib PSPH";"FINESS juridique";"SOC:";"Discipline1";"Mode de fonctionnement1";"Clientele1";"Capacite hommes1";"Capacite femmes1";"Capacite totale1";"Discipline2";"Mode de fonctionnement2";"Clientele2";"Capacite hommes2";"Capacite femmes2";"Capacite totale2";"Discipline3";"Mode de fonctionnement3";"Clientele3";"Capacite hommes3";"Capacite femmes3";"Capacite totale3";"Discipline4";"Mode de fonctionnement4";"Clientele4";"Capacite hommes4";"Capacite femmes4";"Capacite totale4";"Discipline5";"Mode de fonctionnement5";"Clientele5";"Capacite hommes5";"Capacite femmes5";"Capacite totale5";"Discipline6";"Mode de fonctionnement6";"Clientele6";"Capacite hommes6";"Capacite femmes6";"Capacite totale6";
"680004496";;;"MR 'RENe HIRSCHLER' EHPAD";;"111 RUE DE LA REPUBLIQUE";;"68120";"PFASTATT";"03 89 50 63 00 ";"03 89 50 63 88";"01 janvier 1901";"200";"Maison de Retraite";"73";"Societe Anonyme";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"920000395";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"85";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680004520";"315 430 520 00017";;"LOGT FOYER PERS AG HOME ST GILLES";"MADAME DAGOIS CLAUDINE";"2 RUE SAINT GILLES";;"68000";"COLMAR";"03 89 80 79 22 ";"03 89 79 60 29";"04 avril 1904";"202";"Logement Foyer";"61";"Association Loi 1901 Reconnue d'Utilite Publique";"08";"President du Conseil General";;;"680001690";"";"Hebergement Logement-Foyer Personnes agees Seules F1";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"103";"Accueil temporaire pour Personnes agees";"Hebergement Complet Internat";"Personnes Agees Autonomes";"0";"0";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680004645";"778 905 372 00018";;"FONDATION OSTERMANN";;"2 RUE JACQUES PREISS";;"68000";"COLMAR";"03 89 41 20 22 ";"03 89 24 01 62";"04 avril 1904";"200";"Maison de Retraite";"63";"Fondation";"01";"Etablissement Tarif Libre";;;"680001708";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"16";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680004793";"266 800 903 00129";;"CENTRE POUR PERSONNES AGEES EHPAD";;"122 RUE DU LOGELBACH";;"68020";"COLMAR CEDEX";"03 89 12 40 00 ";"03 89 12 44 32";"04 avril 1904";"200";"Maison de Retraite";"13";"Etablissement Public Communal d'Hospitalisation";"20";"Autorite mixte prefet dpt PCG EHPAD tripartite DG global";;;"680000973";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"252";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680005105";"440 570 083 00046";;"MAISON STE FAMILLE EHPAD (R.NEUVE)";;"11 RUE NEUVE";;"68150";"RIBEAUVILLE";"03 89 73 49 00 ";;"01 janvier 1901";"200";"Maison de Retraite";"62";"Association de Droit Local";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"680004009";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"38";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680005139";;;"LOGT FOYER PERS AG RES BEL AUTOMNE";;"54 RUE DU GENERAL DE GAULLE";;"68560";"HIRSINGUE";"03 89 40 54 14 ";"03 89 40 52 42";"04 avril 1904";"202";"Logement Foyer";"24";"Office Public d'H.L.M.";"01";"Etablissement Tarif Libre";;;"680010550";"";"Hebergement Logement-Foyer Personnes agees Seules F1";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"76";"Hebergement Logement-Foyer Personnes agees Couple F2";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680005147";;;"LOGT FOYER PERS AG  RES SAINT BRICE";;"3 RUE DE PROVENCE";;"68720";"ILLFURTH";"03 89 20 79 94 ";"03 89 20 79 95";"04 avril 1904";"202";"Logement Foyer";"72";"Societe à responsabilite limitee (S.A.R.L.)";"01";"Etablissement Tarif Libre";;;"680012135";"";"Hebergement Logement-Foyer Personnes agees Seules F1";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"65";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680005162";"778 950 717 00091";;"LOGT FOYER PERS AG RES BARTHOLDI";;"17 RUE ETROITE";;"68000";"COLMAR";"03 89 20 79 94 ";"03 89 20 79 95";"04 avril 1904";"202";"Logement Foyer";"72";"Societe à responsabilite limitee (S.A.R.L.)";"01";"Etablissement Tarif Libre";;;"680012135";"";"Hebergement Logement-Foyer Personnes agees Couple F2";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"16";"Hebergement Logement-Foyer Personnes agees Seules F1";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"59";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680005188";"778 950 717 00109";;"LOGT FOYER PERS AG RESIDENCE ANGE";;"3 RUE DU TRIANGLE";;"68000";"COLMAR";"03 89 20 79 94 ";"03 89 20 79 95";"04 avril 1904";"202";"Logement Foyer";"72";"Societe à responsabilite limitee (S.A.R.L.)";"01";"Etablissement Tarif Libre";;;"680012135";"";"Hebergement Logement-Foyer Personnes agees Seules F1";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"62";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680005196";;;"LOGT FOYER PERS AG RESIDENCE STE ANNE";;"4 RUE SAINTE ANNE";;"68190";"ENSISHEIM";"03 89 22 93 00 ";"03 89 22 93 11";"04 avril 1904";"202";"Logement Foyer";"24";"Office Public d'H.L.M.";"01";"Etablissement Tarif Libre";;;"680010550";"";"Hebergement Logement-Foyer Personnes agees Seules F1";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"59";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680005204";;;"LOGT FOYER PERS AG RESIDENCE AMITIE";;"81 FAUBOURG DE MULHOUSE";;"68260";"KINGERSHEIM";"03 89 22 93 00 ";"03 89 22 93 11";"04 avril 1904";"202";"Logement Foyer";"24";"Office Public d'H.L.M.";"01";"Etablissement Tarif Libre";;;"680010550";"";"Hebergement Logement-Foyer Personnes agees Couple F2";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"20";"Hebergement Logement-Foyer Personnes agees Seules F1";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"20";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680005212";;;"LOGT FOYER PERS AG  RES JEANNE D ARC";;"6 RUE DU DR PENOT";;"68100";"MULHOUSE";"03 89 54 45 77 ";"03 89 43 50 17";"04 avril 1904";"202";"Logement Foyer";"62";"Association de Droit Local";"01";"Etablissement Tarif Libre";;;"680011491";"";"Hebergement Logement-Foyer Personnes agees Seules F1";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"38";"Restaurant pour Personnes agees";"Accueil de Jour";"Personnes Agees (Sans Autre Indication)";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680005220";"778 950 717 00059";;"LOGT FOYER PERS AG RES VIOLETTE SCHOEN";;"4 RUE DE NOISY LE SEC";;"68100";"MULHOUSE";"03 89 54 45 77 ";"03 89 43 50 17";"04 avril 1904";"202";"Logement Foyer";"62";"Association de Droit Local";"01";"Etablissement Tarif Libre";;;"680011491";"";"Restaurant pour Personnes agees";"Accueil de Jour";"Personnes Agees (Sans Autre Indication)";"0";"0";"0";"Hebergement Logement-Foyer Personnes agees Seules F1";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"51";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680005238";"325 230 878 00044";;"M R 'LES ECUREUILS'  EHPAD";;"24 RUE DE VERDUN";;"68100";"MULHOUSE";"03 89 44 38 51 ";"03 89 44 27 46";"01 septembre 1982";"200";"Maison de Retraite";"62";"Association de Droit Local";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"680011483";"";"Accueil temporaire pour Personnes agees";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"2";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"80";"Restaurant pour Personnes agees";"Accueil de Jour";"Personnes Agees dependantes";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680005246";"304 327 612 00020";;"LOGT FOYER PERS AG RES SAINTE-MARIE I";;"14 RUE ENGEL DOLLFUS";;"68200";"MULHOUSE";"03 89 32 26 13 ";"03 89 60 13 73";"04 avril 1904";"202";"Logement Foyer";"62";"Association de Droit Local";"01";"Etablissement Tarif Libre";;;"680001765";"";"Hebergement Logement-Foyer Personnes agees Seules F1";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"101";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680005253";"304 327 612 00046";;"LOGT FOYER PERS AG RES SAINTE-MARIE II";;"14 RUE DE LA BONBONNIERE";;"68100";"MULHOUSE";"03 89 32 26 13 ";"03 89 60 13 73";"04 avril 1904";"202";"Logement Foyer";"62";"Association de Droit Local";"01";"Etablissement Tarif Libre";;;"680001765";"";"Hebergement Logement-Foyer Personnes agees Seules F1";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"73";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680005287";"778 950 618 00042";;"LOGT FOYER PERS AG RES  A. WALLACH";;"22 RUE DE L'  OURS";;"68100";"MULHOUSE";"03 89 42 21 91 ";"03 89 60 46 87";"01 janvier 1965";"202";"Logement Foyer";"63";"Fondation";"01";"Etablissement Tarif Libre";;;"680001773";"";"Hebergement Logement-Foyer Personnes agees Seules F1";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680005295";;;"LOGT FOYER PERS AG RES LE VIGNOBLE";;"19 RUE DES GARDES VIGNES";;"68100";"MULHOUSE";"03 89 42 21 91 ";"03 89 60 46 87";"01 janvier 1969";"202";"Logement Foyer";"63";"Fondation";"01";"Etablissement Tarif Libre";;;"680001773";"";"Hebergement Logement-Foyer Personnes agees Seules F1";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"15";"Hebergement Logement-Foyer Personnes agees Couple F2";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"62";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680005303";;;"RESIDENCE APALIB ALFRED WALLACH";;"22 RUE DE L'OURS";;"68100";"MULHOUSE";"03 89 42 21 91 ";"03 89 60 46 87";"01 janvier 1974";"202";"Logement Foyer";"62";"Association de Droit Local";"01";"Etablissement Tarif Libre";;;"680011491";"";"Hebergement Logement-Foyer Personnes agees Seules F1";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"0";"Hebergement Logement-Foyer Personnes agees Couple F2";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680005311";;;"LOGT FOYER PERS AG RESIDENCE HANSI";;"14 RUE HANSI";;"68200";"MULHOUSE";"03 89 54 45 77 ";"03 89 43 50 17";"04 avril 1904";"202";"Logement Foyer";"62";"Association de Droit Local";"01";"Etablissement Tarif Libre";;;"680011491";"";"Hebergement Logement-Foyer Personnes agees Couple F2";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"4";"Hebergement Logement-Foyer Personnes agees Seules F1";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"66";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680005352";"778 950 717 00075";;"LOGT FOYER PERS AG RES LE BOIS GENTIL";;"15 RUE DU COLLEGE";;"68400";"RIEDISHEIM";"03 89 54 45 77 ";"03 89 43 50 17";"04 avril 1904";"202";"Logement Foyer";"62";"Association de Droit Local";"01";"Etablissement Tarif Libre";;;"680011491";"";"Hebergement Logement-Foyer Personnes agees Seules F1";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"81";"Hebergement Logement-Foyer Personnes agees Couple F2";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"1";"Restaurant pour Personnes agees";"Accueil de Jour";"Personnes Agees (Sans Autre Indication)";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680005360";;;"LOGT FOYER PERS AG  RICHWILLER";"N° 12 ET 14";"RUE DE FERRETTE";;"68120";"RICHWILLER";"03 89 22 93 00 ";"03 89 22 93 11";"04 avril 1904";"202";"Logement Foyer";"24";"Office Public d'H.L.M.";"01";"Etablissement Tarif Libre";;;"680010550";"";"Hebergement Logement-Foyer Personnes agees Seules F1";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"20";"Hebergement Logement-Foyer Personnes agees Couple F2";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"20";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680005378";;;"LOGT FOYER PERS AG RES BEAU SEJOUR";;"RUE DE LA FORET";;"68270";"WITTENHEIM";"03 89 20 79 94 ";"03 89 20 79 95";"04 avril 1904";"202";"Logement Foyer";"72";"Societe à responsabilite limitee (S.A.R.L.)";"01";"Etablissement Tarif Libre";;;"680012135";"";"Hebergement Logement-Foyer Personnes agees Couple F2";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"32";"Hebergement Logement-Foyer Personnes agees Seules F1";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"32";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680005386";;;"LOGT FOYER PERS AG RES LUTZELBACH";;"7 RUE SALZMANN";;"68150";"RIBEAUVILLE";"03 89 20 79 94 ";"03 89 20 79 95";"04 avril 1904";"202";"Logement Foyer";"72";"Societe à responsabilite limitee (S.A.R.L.)";"01";"Etablissement Tarif Libre";;;"680012135";"";"Hebergement Logement-Foyer Personnes agees Seules F1";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"65";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680005501";"266 800 242 00023";;"LOGT FOYER PERS AG RESIDENCE BELLE VUE";"M. LAMY GERARD";"41 RUE DU COLONEL FABIEN";;"68440";"HABSHEIM";"03 89 64 36 77 ";"03 89 54 10 58";"04 avril 1904";"202";"Logement Foyer";"17";"Centre Communal Action Sociale";"01";"Etablissement Tarif Libre";;;"680010543";"";"Hebergement Logement-Foyer Personnes agees Seules F1";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"43";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680005543";;;"LOGT FOYER PERS AG RES  LES CYGNES";"M.  HOFERER GILBERT";"1 RUE VICTOR HUGO";;"68110";"ILLZACH";"03 89 46 46 06 ";"03 89 45 96 70";"01 juillet 1977";"202";"Logement Foyer";"21";"Etablissement Social et Medico-Social Communal";"01";"Etablissement Tarif Libre";;;"680018728";"";"Hebergement Logement-Foyer Personnes agees Seules F1";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"68";"Restaurant pour Personnes agees";"Accueil de Jour";"Personnes Agees (Sans Autre Indication)";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680005683";"778 950 717 00034";;"LOGT FOYER PERS AG RESIDENCE BEL AIR";;"34 RUE FENELON";;"68200";"MULHOUSE";"03 89 54 45 77 ";"03 89 43 50 17";"04 avril 1904";"202";"Logement Foyer";"62";"Association de Droit Local";"01";"Etablissement Tarif Libre";;;"680011491";"";"Hebergement Logement-Foyer Personnes agees Seules F1";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"30";"Hebergement Logement-Foyer Personnes agees Couple F2";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"8";"Restaurant pour Personnes agees";"Accueil de Jour";"Personnes Agees (Sans Autre Indication)";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680006376";;;"LOGT FOYER RES SAINTE-MARIE III";;"6 RUE BONBONNIERE";;"68100";"MULHOUSE";"03 89 32 26 13 ";"03 89 60 13 73";"01 mars 1987";"202";"Logement Foyer";"62";"Association de Droit Local";"01";"Etablissement Tarif Libre";;;"680001765";"";"Hebergement Logement-Foyer Personnes agees Couple F2";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"24";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680006384";"778 950 717 00083";;"LOGT FOYER PERS AG RES ST NICOLAS";;"47 GRAND  RUE";;"68830";"ODEREN";"03 89 54 45 77 ";"03 89 43 50 17";"01 juillet 1977";"202";"Logement Foyer";"62";"Association de Droit Local";"01";"Etablissement Tarif Libre";;;"680011491";"";"Hebergement Logement-Foyer Personnes agees Seules F1";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"37";"Hebergement Logement-Foyer Personnes agees F1 Bis";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680006392";"778 950 717 00117";;"LOGT FOYER PERS AG RESIDENCE MAZARIN";;"14 RUE DU ROSSBERG";;"68480";"FERRETTE";"03 89 08 98 30 ";"03 89 08 98 39";"01 mars 1978";"202";"Logement Foyer";"62";"Association de Droit Local";"01";"Etablissement Tarif Libre";;;"680011491";"";"Hebergement Logement-Foyer Personnes agees Seules F1";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"30";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680008810";"348 535 741 00014";;"M.R. CHANOINE OBERLE RIMBACH";;"31 RUE PRINCIPALE";;"68500";"RIMBACH PRES GUEBWILLER";"03 89 74 16 16 ";"03 89 28 60 76";"01 janvier 1989";"200";"Maison de Retraite";"62";"Association de Droit Local";"08";"President du Conseil General";;;"680013430";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"48";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680009719";"509 168 480 00010";;"SERVICE DES ACCUEILS DE JOUR COLMAR";;"3 RUE DU  TRIANGLE";;"68000";"COLMAR";"03 89 24 12 23 ";"03 89 23 15 16";"01 janvier 2003";"207";"Centre de Jour pour Personnes Agees";"62";"Association de Droit Local";"11";"Tarif ternaire Prefet PCG hebergt libre";;;"680018199";"";"Accueil en Maison de Retraite";"Accueil de Jour";"Personnes Alzheimer ou maladies apparentees";"0";"0";"22";"Accueil en Maison de Retraite";"Accueil de Jour";"Personnes Agees dependantes";"0";"0";"5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680009768";"509 168 480 00010";;"SERVICE ACCUEIL DE JOUR PERS AGeES";"BATIMENT A";"11 RUE DE  HUNINGUE";;"68300";"ST LOUIS";"03 89 69 85 91 ";"03 89 43 50 17";"01 janvier 2003";"207";"Centre de Jour pour Personnes Agees";"62";"Association de Droit Local";"11";"Tarif ternaire Prefet PCG hebergt libre";;;"680018199";"";"Accueil en Maison de Retraite";"Accueil de Jour";"Personnes Agees dependantes";"0";"0";"3";"Accueil en Maison de Retraite";"Accueil de Jour";"Personnes Alzheimer ou maladies apparentees";"0";"0";"11";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680009818";"509 168 480 00010";;"SERVICE ACC. DE JOUR ECLATE PERS AGeES";;"7 RUE L'ENGELBOURG";;"68800";"THANN";"03 89 37 32 43 ";"03 89 43 50 17";"01 janvier 2003";"207";"Centre de Jour pour Personnes Agees";"62";"Association de Droit Local";"11";"Tarif ternaire Prefet PCG hebergt libre";;;"680018199";"";"Accueil en Maison de Retraite";"Accueil de Jour";"Personnes Alzheimer ou maladies apparentees";"0";"0";"12";"Accueil en Maison de Retraite";"Accueil de Jour";"Personnes Agees dependantes";"0";"0";"3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680010337";"342 850 591 00021";;"MR 'RESIDENCE LES VOSGES' EHPAD";;"15 RUE DES VOSGES";;"68270";"WITTENHEIM";"03 89 50 25 01 ";"03 89 52 97 79";"01 novembre 1988";"200";"Maison de Retraite";"62";"Association de Droit Local";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"680010709";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"67";"Accueil temporaire pour Personnes agees";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680010345";;;"LOGT FOYER PERS AG RES CHATEAUBRIAND";;"12 RUE CHATEAUBRIAND";"BP 30";"68460";"LUTTERBACH";"03 89 50 71 00 ";"03 89 57 11 26";"04 avril 1904";"202";"Logement Foyer";"17";"Centre Communal Action Sociale";"01";"Etablissement Tarif Libre";;;"680010584";"";"Hebergement Logement-Foyer Personnes agees Seules F1";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"49";"Hebergement Logement-Foyer Personnes agees Couple F2";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680010865";"266 800 390 00129";;"MR MOENCHSBERG EHPAD";"HOPITAL DU MOENCHSBERG";"5 RUE DU DR MANGENEY";;"68051";"MULHOUSE CEDEX 1";"03 89 64 64 64 ";;"01 octobre 1972";"200";"Maison de Retraite";"13";"Etablissement Public Communal d'Hospitalisation";"20";"Autorite mixte prefet dpt PCG EHPAD tripartite DG global";;;"680000486";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"77";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680011236";"266 800 309 00020";;"MR DU CH ALTKIRCH EHPAD";;"23 RUE DU TROISIEME ZOUAVE";;"68130";"ALTKIRCH";"03 89 08 30 30 ";"03 89 08 30 11";"01 janvier 1901";"200";"Maison de Retraite";"13";"Etablissement Public Communal d'Hospitalisation";"20";"Autorite mixte prefet dpt PCG EHPAD tripartite DG global";;;"680000395";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"75";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Alzheimer ou maladies apparentees";"0";"0";"15";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680011244";"266 800 275 00023";;"MR EHPAD LES CIGOGNES DU CH DE CERNAY";;"7 RUE RISLER";;"68700";"CERNAY";"03 89 38 54 14 ";"03 89 38 54 30";"01 janvier 1901";"200";"Maison de Retraite";"13";"Etablissement Public Communal d'Hospitalisation";"20";"Autorite mixte prefet dpt PCG EHPAD tripartite DG global";;;"680000346";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"108";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680011251";"266 800 374 00024";;"MR DU CH DE PFASTATT EHPAD";;"1 RUE HENRI HAEFFELY";;"68120";"PFASTATT";"03 89 52 80 38 ";"03 89 50 80 60";"01 janvier 1901";"200";"Maison de Retraite";"13";"Etablissement Public Communal d'Hospitalisation";"20";"Autorite mixte prefet dpt PCG EHPAD tripartite DG global";;;"680000411";"";"Accueil temporaire pour Personnes agees";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"2";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"94";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680011269";"266 800 291 00020";;"MR DU CH DE THANN EHPAD";;"1 RUE SAINT JACQUES";"BP 40088";"68802";"THANN CEDEX";"03 89 37 71 01 ";"03 89 37 71 70";"01 janvier 1901";"200";"Maison de Retraite";"13";"Etablissement Public Communal d'Hospitalisation";"20";"Autorite mixte prefet dpt PCG EHPAD tripartite DG global";;;"680000437";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"78";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680011277";"266 800 325 00026";;"MR DANNEMARIE EHPAD";"BATIMENT A";"2 RUE HENRI DUNANT";;"68210";"DANNEMARIE";"03 89 25 00 46 ";"03 89 08 03 91";"01 janvier 1901";"200";"Maison de Retraite";"21";"Etablissement Social et Medico-Social Communal";"20";"Autorite mixte prefet dpt PCG EHPAD tripartite DG global";;;"680000262";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"79";"Accueil temporaire pour Personnes agees";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
